"Gene","Fold_Change"
"ILMN_1751898",1.48578959730668
"ILMN_1751941",2.14729604397419
"ILMN_1751956",2.0121223739555
"ILMN_1751958",3.41767187776817
"ILMN_1751963",1.99094827839229
"ILMN_1751984",2.23395352641746
"ILMN_1752008",2.41504120594691
"ILMN_1752027",2.16856675901381
"ILMN_1752046",2.58402455238591
"ILMN_1752086",1.72207389233656
"ILMN_1752111",2.12738019154848
"ILMN_1752117",2.57910140667646
"ILMN_1752159",1.77675767387881
"ILMN_1752197",2.14229931646027
"ILMN_1752199",2.27171896775434
"ILMN_1752213",2.72672902465792
"ILMN_1752226",1.68945090675948
"ILMN_1752247",2.03295637937595
"ILMN_1752249",2.41939793479946
"ILMN_1752269",1.94852197859658
"ILMN_1752270",1.66214408146439
"ILMN_1752273",1.44696142592442
"ILMN_1752281",2.04392520020102
"ILMN_1752283",1.67328062777544
"ILMN_1752285",2.50874857189122
"ILMN_1752299",3.24617503059976
"ILMN_1752303",1.68029945278708
"ILMN_1752333",1.85694179706547
"ILMN_1752340",1.96080569748385
"ILMN_1752351",2.51729104165064
"ILMN_1752355",3.34532088011646
"ILMN_1752380",1.57950058729462
"ILMN_1752394",1.67083753823681
"ILMN_1752435",1.47746291914353
"ILMN_1752451",3.57994228530181
"ILMN_1752455",2.36071703932151
"ILMN_1752478",2.87328285162158
"ILMN_1752510",2.01585770258141
"ILMN_1752520",1.81510152362323
"ILMN_1752526",7.69203116617147
"ILMN_1752559",1.49855680116003
"ILMN_1752562",4.01478526074489
"ILMN_1752575",2.64161614247821
"ILMN_1752579",5.09896117627339
"ILMN_1752582",2.2695437011228
"ILMN_1752589",1.65591005555953
"ILMN_1752591",3.25597549636274
"ILMN_1752592",4.2248216777795
"ILMN_1752631",2.1073518956769
"ILMN_1752639",2.2012613016677
"ILMN_1752647",4.78565912546014
"ILMN_1752728",2.73577084848516
"ILMN_1752741",1.66604144733197
"ILMN_1752755",8.84508698405041
"ILMN_1752758",3.46735037295262
"ILMN_1752793",1.97075200782838
"ILMN_1752802",1.99299427567413
"ILMN_1752832",2.65202934738653
"ILMN_1752837",1.86225669290579
"ILMN_1752895",1.95737690890831
"ILMN_1752899",3.53038816370596
"ILMN_1752923",2.6859664158969
"ILMN_1752927",1.8772092418256
"ILMN_1752932",4.44432418714358
"ILMN_1752935",2.36948878143409
"ILMN_1752947",1.90014642772885
"ILMN_1752953",1.84764008505085
"ILMN_1752967",1.75080939375894
"ILMN_1752988",2.59072752184759
"ILMN_1753002",2.41813909124839
"ILMN_1753008",2.74475120839509
"ILMN_1753010",2.08292417505642
"ILMN_1753016",2.08179505284512
"ILMN_1753063",1.6454566410696
"ILMN_1753064",2.1433041403081
"ILMN_1753111",6.10840883802257
"ILMN_1753112",3.38127264188917
"ILMN_1753122",1.942570594637
"ILMN_1753139",2.97863170946324
"ILMN_1753164",1.80768987957765
"ILMN_1753165",1.47239024521457
"ILMN_1753183",1.64488409822091
"ILMN_1753190",1.6981443502325
"ILMN_1753196",1.70094320530354
"ILMN_1753241",1.70439159643179
"ILMN_1753243",1.7126588776314
"ILMN_1753249",1.75176832343519
"ILMN_1753265",2.47125628915993
"ILMN_1753275",2.66212285130424
"ILMN_1753279",1.75487367643812
"ILMN_1753312",4.76278219441678
"ILMN_1753342",2.58745178261009
"ILMN_1753353",1.59565028692675
"ILMN_1753393",2.05776441509939
"ILMN_1753411",2.49827100788826
"ILMN_1753413",1.70329026666125
"ILMN_1753426",1.6246937820554
"ILMN_1753440",2.10418963484483
"ILMN_1753467",2.23438169795546
"ILMN_1753468",2.37596393305405
"ILMN_1753472",2.52230343848001
"ILMN_1753498",1.90371915366688
"ILMN_1753500",2.51577688307495
"ILMN_1753507",1.57995535604086
"ILMN_1753518",1.84744852220443
"ILMN_1753534",1.59676715327961
"ILMN_1753547",1.43992490150714
"ILMN_1753567",1.76282439184633
"ILMN_1753575",5.14905537414827
"ILMN_1753582",2.40409151222642
"ILMN_1753597",1.93969696402501
"ILMN_1753607",1.69537093029039
"ILMN_1753608",1.80098612794557
"ILMN_1753613",5.22710049821834
"ILMN_1753639",1.5795636236904
"ILMN_1753663",1.65781451021303
"ILMN_1753692",1.74789100592996
"ILMN_1753712",1.97988327557906
"ILMN_1753716",2.44620541145424
"ILMN_1753719",1.54489763125829
"ILMN_1753745",1.97507582653689
"ILMN_1753782",3.68007334668372
"ILMN_1753790",1.73644365000967
"ILMN_1753805",2.24518605395031
"ILMN_1753819",1.6859721167051
"ILMN_1753862",1.52556494364133
"ILMN_1753885",1.36622084353541
"ILMN_1753890",1.65190701934875
"ILMN_1753892",1.60898451725937
"ILMN_1753925",1.4521113229049
"ILMN_1753950",1.48582406584408
"ILMN_1753980",1.59284443489708
"ILMN_1754045",2.02082521434139
"ILMN_1754051",1.51968381008214
"ILMN_1754076",3.83952391328673
"ILMN_1754114",1.94346509021031
"ILMN_1754121",2.98147535951262
"ILMN_1754130",1.78178938738012
"ILMN_1754145",1.75892928126761
"ILMN_1754149",2.33736992495514
"ILMN_1754178",2.07076466610825
"ILMN_1754179",1.96931284927079
"ILMN_1754186",1.46166690552291
"ILMN_1754195",1.60291223017144
"ILMN_1754199",1.6074833094924
"ILMN_1754211",1.5415186443673
"ILMN_1754220",1.79007814044649
"ILMN_1754234",1.90708355533374
"ILMN_1754235",1.58506021907605
"ILMN_1754249",3.27129069580117
"ILMN_1754272",1.90528986961915
"ILMN_1754279",1.67125906156454
"ILMN_1754303",1.61089300363295
"ILMN_1754315",1.4666753359523
"ILMN_1754332",1.74819619927321
"ILMN_1754400",1.98416062052426
"ILMN_1754421",2.14922695085365
"ILMN_1754423",1.74994024396667
"ILMN_1754458",1.81117155580039
"ILMN_1754489",1.83447001003136
"ILMN_1754501",2.0954931614626
"ILMN_1754507",1.81923566533951
"ILMN_1754529",2.24278561365989
"ILMN_1754531",1.81362277361817
"ILMN_1754538",1.85176631147971
"ILMN_1754547",1.35020157840339
"ILMN_1754553",1.66962093155331
"ILMN_1754579",1.65608762618765
"ILMN_1754584",2.93747614872879
"ILMN_1754655",1.75604107306896
"ILMN_1754660",1.66582398007018
"ILMN_1754738",2.04405758285906
"ILMN_1754757",1.600879343448
"ILMN_1754811",1.61721257015225
"ILMN_1754839",1.6008244997523
"ILMN_1754842",1.79333792274425
"ILMN_1754858",3.18350385000559
"ILMN_1754865",2.00690584717934
"ILMN_1754894",3.80781256498183
"ILMN_1754912",2.20480957636089
"ILMN_1754990",1.57026147419432
"ILMN_1755023",1.58945345179976
"ILMN_1755024",2.24826459915873
"ILMN_1755049",1.94824518171866
"ILMN_1755051",1.49502429400065
"ILMN_1755075",1.71007876243928
"ILMN_1755077",4.28507425801771
"ILMN_1755114",3.2842666865998
"ILMN_1755115",1.65047419908894
"ILMN_1755120",1.75825120147678
"ILMN_1755123",1.93842811148202
"ILMN_1755138",2.14716784681204
"ILMN_1755221",1.76507150392685
"ILMN_1755222",1.73333515784288
"ILMN_1755234",2.02355423285355
"ILMN_1755235",1.7557573338655
"ILMN_1755290",1.64075352881192
"ILMN_1755303",2.0656542685021
"ILMN_1755321",1.84080209982679
"ILMN_1755364",1.85242395437262
"ILMN_1755383",1.46171431499283
"ILMN_1755391",1.93865072665465
"ILMN_1755405",1.87830773029317
"ILMN_1755411",3.23062634750401
"ILMN_1755415",2.46650754216234
"ILMN_1755419",1.81765452610749
"ILMN_1755462",2.42663916892463
"ILMN_1755504",1.86942164454666
"ILMN_1755536",1.50350533479872
"ILMN_1755537",23.8633989700644
"ILMN_1755589",1.69392519706816
"ILMN_1755643",1.9676630027419
"ILMN_1755649",3.43894765308433
"ILMN_1755658",3.44508003615591
"ILMN_1755677",1.84517034937223
"ILMN_1755711",2.03537066519
"ILMN_1755727",1.6743233369481
"ILMN_1755733",1.43667277850607
"ILMN_1755737",2.07069920697208
"ILMN_1755749",1.7978286932618
"ILMN_1755758",1.31211937671949
"ILMN_1755808",2.0573795305061
"ILMN_1755811",1.37746415710812
"ILMN_1755834",1.57568319082129
"ILMN_1755850",1.64610008492776
"ILMN_1755862",1.59056360694178
"ILMN_1755882",1.5890469006466
"ILMN_1755883",2.07463789228336
"ILMN_1755909",1.67392656212417
"ILMN_1755910",2.87031468510483
"ILMN_1755926",1.65650186715112
"ILMN_1755937",2.03173586976404
"ILMN_1755954",2.17265446592261
"ILMN_1755974",2.31715074685355
"ILMN_1755983",1.72505735836333
"ILMN_1756006",1.70805564811729
"ILMN_1756049",2.02655880263688
"ILMN_1756071",2.97953124256978
"ILMN_1756086",2.40632133484385
"ILMN_1756102",1.51983662741258
"ILMN_1756104",1.75679146819268
"ILMN_1756126",1.44034066220561
"ILMN_1756131",3.69382821021532
"ILMN_1756139",1.6144594025613
"ILMN_1756146",1.74056760393548
"ILMN_1756152",3.77595423175206
"ILMN_1756162",1.99879372738239
"ILMN_1756204",2.1578509521181
"ILMN_1756220",1.5769072567008
"ILMN_1756289",1.80878847418716
"ILMN_1756311",1.92050085159292
"ILMN_1756326",1.72149425873947
"ILMN_1756352",2.11883001734318
"ILMN_1756355",1.93269946898546
"ILMN_1756360",1.93974911127451
"ILMN_1756417",1.78645074555148
"ILMN_1756439",2.45204809993829
"ILMN_1756445",1.29977671666931
"ILMN_1756469",1.90243770269031
"ILMN_1756501",2.4128345476513
"ILMN_1756506",3.8083588551468
"ILMN_1756525",1.44941477583182
"ILMN_1756541",1.61225135104059
"ILMN_1756572",2.43004672429258
"ILMN_1756579",3.43916389135966
"ILMN_1756590",1.79491071055228
"ILMN_1756595",3.36324133686704
"ILMN_1756631",2.32219021346336
"ILMN_1756657",2.20743467034148
"ILMN_1756669",1.61990787346329
"ILMN_1756674",1.50475538096636
"ILMN_1756676",1.53789166181136
"ILMN_1756696",1.95775092460797
"ILMN_1756701",1.53153072035488
"ILMN_1756705",2.0951400215282
"ILMN_1756767",1.97992585972926
"ILMN_1756779",1.85687157340194
"ILMN_1756793",1.97375314457246
"ILMN_1756806",2.82660316884872
"ILMN_1756860",2.35431351773764
"ILMN_1756862",4.2723350354273
"ILMN_1756867",1.54784935668643
"ILMN_1756873",1.42681314026233
"ILMN_1756877",1.63070211091606
"ILMN_1756898",1.90149465373855
"ILMN_1756910",1.72913359879171
"ILMN_1756920",2.35368364646683
"ILMN_1756928",4.6401659232685
"ILMN_1756937",1.88945518227947
"ILMN_1756942",1.52268610637709
"ILMN_1756982",2.15317357723313
"ILMN_1756992",3.85013014421386
"ILMN_1756998",1.66977567168907
"ILMN_1756999",2.06512909730983
"ILMN_1757011",1.91353686940871
"ILMN_1757026",1.3734112376447
"ILMN_1757072",2.44517814894594
"ILMN_1757074",3.38723195593053
"ILMN_1757084",1.63058687387692
"ILMN_1757106",4.78289537476971
"ILMN_1757129",2.62885861161031
"ILMN_1757165",1.57899689148777
"ILMN_1757180",1.52590152791537
"ILMN_1757186",3.32996194432106
"ILMN_1757210",3.47776099592659
"ILMN_1757237",3.21230647137936
"ILMN_1757262",1.49623564190939
"ILMN_1757272",1.48138380185167
"ILMN_1757278",1.66511857317602
"ILMN_1757287",4.40674765908004
"ILMN_1757298",1.75310228313762
"ILMN_1757317",2.01902938665771
"ILMN_1757336",2.22194897137192
"ILMN_1757343",1.59290050539789
"ILMN_1757347",1.99830693855535
"ILMN_1757350",2.83400946829131
"ILMN_1757370",1.63257760488142
"ILMN_1757384",1.3386085660427
"ILMN_1757388",1.62708337994139
"ILMN_1757391",1.85263585099111
"ILMN_1757406",2.78984913446202
"ILMN_1757408",2.11560147483922
"ILMN_1757440",2.33107235900204
"ILMN_1757467",8.20501282455114
"ILMN_1757604",4.00681891681747
"ILMN_1757627",2.25446562593816
"ILMN_1757636",3.79777369291504
"ILMN_1757644",2.06231238458644
"ILMN_1757646",1.65983222998616
"ILMN_1757660",2.72889167073087
"ILMN_1757702",2.58643157242234
"ILMN_1757730",1.73535254150335
"ILMN_1757732",2.2117053769584
"ILMN_1757742",1.6334304463629
"ILMN_1757781",1.76046908275381
"ILMN_1757794",1.63120434941862
"ILMN_1757825",1.97415161147356
"ILMN_1757827",1.60778825212249
"ILMN_1757845",2.00028848383486
"ILMN_1757847",1.43929449253926
"ILMN_1757872",2.06662359106899
"ILMN_1757877",1.85211063906716
"ILMN_1757882",1.90944624142121
"ILMN_1757910",2.69831892505727
"ILMN_1757914",1.77011425135298
"ILMN_1757956",1.69112608090164
"ILMN_1757995",1.31900117711998
"ILMN_1758034",2.17963635725443
"ILMN_1758038",1.36883006561058
"ILMN_1758049",1.99481167570993
"ILMN_1758055",2.40824954469092
"ILMN_1758057",1.68194383134833
"ILMN_1758087",2.75129591002431
"ILMN_1758090",1.49527901363346
"ILMN_1758093",1.36963536145155
"ILMN_1758104",1.78566830882089
"ILMN_1758105",1.63277847950583
"ILMN_1758111",1.62211910916064
"ILMN_1758146",4.17993039443155
"ILMN_1758173",1.81154670607109
"ILMN_1758213",1.68972097186782
"ILMN_1758214",1.47126739012768
"ILMN_1758250",2.58983670670696
"ILMN_1758293",1.45994592967874
"ILMN_1758311",2.24223042201301
"ILMN_1758315",1.46862719591477
"ILMN_1758323",2.80273179766177
"ILMN_1758333",1.5452097410259
"ILMN_1758337",2.33619514404185
"ILMN_1758398",2.25250152863257
"ILMN_1758412",2.00644233662881
"ILMN_1758418",6.13987837307319
"ILMN_1758457",1.7236165952561
"ILMN_1758474",1.49648580972486
"ILMN_1758487",1.55579352639068
"ILMN_1758523",1.82000382826838
"ILMN_1758529",2.68316198404178
"ILMN_1758543",2.00955517064164
"ILMN_1758545",1.9032153010659
"ILMN_1758548",2.09301802068647
"ILMN_1758613",1.90268515117919
"ILMN_1758626",2.06040513010208
"ILMN_1758629",1.43757223671841
"ILMN_1758633",2.08175136966773
"ILMN_1758658",1.89076156986944
"ILMN_1758672",2.18565497843108
"ILMN_1758673",2.53867775666711
"ILMN_1758674",1.6651256810606
"ILMN_1758679",1.58343582541349
"ILMN_1758687",1.63898321827222
"ILMN_1758719",1.73042171669742
"ILMN_1758728",1.96069563906549
"ILMN_1758743",1.38692635859814
"ILMN_1758750",1.58179887166477
"ILMN_1758778",2.40386958340152
"ILMN_1758784",1.6502901208445
"ILMN_1758798",1.63775208427219
"ILMN_1758806",2.72028119918032
"ILMN_1758811",1.51012600882565
"ILMN_1758823",1.60694242588392
"ILMN_1758827",1.63919210598382
"ILMN_1758831",2.12985574879132
"ILMN_1758846",1.49979127658172
"ILMN_1758864",2.63064425717082
"ILMN_1758895",1.98795518460579
"ILMN_1758906",1.94156470764293
"ILMN_1758915",1.61416642730905
"ILMN_1758918",2.30082985666112
"ILMN_1758938",6.15099758266128
"ILMN_1758939",3.75673602188803
"ILMN_1758941",1.45792832025901
"ILMN_1758963",2.99010567654883
"ILMN_1759008",2.30637448699123
"ILMN_1759017",1.50770830595094
"ILMN_1759030",1.66203783134597
"ILMN_1759075",4.40563076146719
"ILMN_1759084",1.7743214748612
"ILMN_1759097",1.63951509089433
"ILMN_1759117",7.332640609971
"ILMN_1759154",1.62735637729607
"ILMN_1759155",25.8898828689281
"ILMN_1759157",2.02017091051056
"ILMN_1759175",1.60414580210651
"ILMN_1759184",1.68968413194606
"ILMN_1759250",1.68270260557053
"ILMN_1759252",1.71241496270886
"ILMN_1759277",1.59065356950793
"ILMN_1759319",1.61631002335428
"ILMN_1759325",1.51027302920524
"ILMN_1759326",3.92702366467524
"ILMN_1759327",1.543833605989
"ILMN_1759341",2.39956333532966
"ILMN_1759344",2.10856845007903
"ILMN_1759350",1.53165608043942
"ILMN_1759359",1.87447594949269
"ILMN_1759396",1.84727384466521
"ILMN_1759419",1.39214208579762
"ILMN_1759436",2.76276516468776
"ILMN_1759453",1.45867366306259
"ILMN_1759460",1.67501567458907
"ILMN_1759488",1.73728969540344
"ILMN_1759495",1.86872143746204
"ILMN_1759549",2.35247447990696
"ILMN_1759563",6.1154856244004
"ILMN_1759628",1.59148435711163
"ILMN_1759636",1.63920747201428
"ILMN_1759652",1.5193939761486
"ILMN_1759729",3.79138399387806
"ILMN_1759743",2.95920629056942
"ILMN_1759760",1.72149639096577
"ILMN_1759772",1.38525236433623
"ILMN_1759787",10.4086297385839
"ILMN_1759789",1.59741117421741
"ILMN_1759792",1.51362850292811
"ILMN_1759801",1.45113907015043
"ILMN_1759818",2.54987147289112
"ILMN_1759870",1.80848176304619
"ILMN_1759872",1.53575530682763
"ILMN_1759883",1.76010311887139
"ILMN_1759915",1.58894823536292
"ILMN_1759948",1.57306374106788
"ILMN_1759952",2.23873291225728
"ILMN_1759954",2.77143941641507
"ILMN_1759973",1.439803866177
"ILMN_1759983",2.2993063761324
"ILMN_1759991",2.05809594592395
"ILMN_1760011",1.42851980259517
"ILMN_1760027",1.80220375052832
"ILMN_1760049",1.50928305334182
"ILMN_1760062",6.44629078637949
"ILMN_1760089",1.86448243821439
"ILMN_1760102",1.63191198399147
"ILMN_1760109",2.52151981852913
"ILMN_1760121",1.72276807294073
"ILMN_1760129",1.51430741339605
"ILMN_1760143",1.43489105575721
"ILMN_1760160",2.64057222023318
"ILMN_1760174",1.54952328461269
"ILMN_1760189",3.47500219559125
"ILMN_1760201",1.97517004842057
"ILMN_1760245",2.08652743379773
"ILMN_1760247",3.33818424491215
"ILMN_1760256",1.45487478897017
"ILMN_1760280",2.97806326668124
"ILMN_1760285",1.36171124994359
"ILMN_1760303",2.60262997199469
"ILMN_1760305",1.42183861369834
"ILMN_1760320",1.44418416146551
"ILMN_1760332",1.53717869932826
"ILMN_1760338",2.58690584657618
"ILMN_1760347",1.69919574140149
"ILMN_1760360",1.36325460263677
"ILMN_1760374",2.972985640288
"ILMN_1760400",1.71622422753607
"ILMN_1760441",1.60088770696978
"ILMN_1760490",2.25818260723485
"ILMN_1760506",1.66306225472109
"ILMN_1760509",6.16203130063478
"ILMN_1760542",1.63341916818228
"ILMN_1760556",2.82996986686195
"ILMN_1760563",1.49299427944518
"ILMN_1760575",1.88586431509687
"ILMN_1760593",1.75999265716321
"ILMN_1760595",1.57474553449722
"ILMN_1760610",1.64454625457485
"ILMN_1760620",1.72893672167307
"ILMN_1760628",1.32038612211328
"ILMN_1760635",1.84276434085471
"ILMN_1760667",1.37118516311112
"ILMN_1760676",1.56716677013418
"ILMN_1760683",1.68192814943461
"ILMN_1760688",3.49651327006242
"ILMN_1760708",2.05638350409772
"ILMN_1760714",2.01002497151308
"ILMN_1760718",2.60213182365277
"ILMN_1760727",2.36825695082543
"ILMN_1760741",1.93210516396532
"ILMN_1760778",2.01359535399962
"ILMN_1760779",1.42106674221696
"ILMN_1760792",1.5347861367014
"ILMN_1760849",2.84269462088689
"ILMN_1760855",3.70478591246014
"ILMN_1760858",2.25733250143447
"ILMN_1760890",3.50362804834544
"ILMN_1760922",2.44627087602227
"ILMN_1760933",1.80996084866159
"ILMN_1760954",1.64815693453643
"ILMN_1760982",1.55773933843874
"ILMN_1761010",1.84969069606679
"ILMN_1761058",2.56492276240075
"ILMN_1761068",2.10011438166973
"ILMN_1761069",1.38617377250689
"ILMN_1761072",2.50775169777675
"ILMN_1761083",1.63539088788791
"ILMN_1761086",1.44933043452555
"ILMN_1761093",2.22813789569889
"ILMN_1761101",1.67207793591727
"ILMN_1761113",1.53593342697442
"ILMN_1761120",1.42728089341121
"ILMN_1761131",1.71703855884647
"ILMN_1761138",2.3040571396319
"ILMN_1761147",1.60908853514013
"ILMN_1761155",1.67731187394723
"ILMN_1761159",2.53330668909224
"ILMN_1761175",1.72619896406119
"ILMN_1761176",1.81323635365561
"ILMN_1761242",1.62138326732393
"ILMN_1761259",1.55651248347434
"ILMN_1761260",2.94713541766311
"ILMN_1761277",1.63512714370195
"ILMN_1761281",1.99791612309636
"ILMN_1761334",1.41534154964683
"ILMN_1761363",2.27214003553396
"ILMN_1761409",1.64268466197813
"ILMN_1761411",1.96586504937811
"ILMN_1761422",2.95329527518123
"ILMN_1761442",1.40436291877247
"ILMN_1761450",3.18969432213744
"ILMN_1761456",1.62150476830008
"ILMN_1761463",2.05849925251427
"ILMN_1761464",3.60181804425738
"ILMN_1761474",2.01415043814828
"ILMN_1761479",1.69714134372223
"ILMN_1761486",1.5356601542042
"ILMN_1761490",1.58084032443346
"ILMN_1761519",1.48366422955734
"ILMN_1761531",1.52179330669356
"ILMN_1761560",2.54882869249754
"ILMN_1761566",2.01041302724514
"ILMN_1761594",1.5225723788234
"ILMN_1761721",2.91123214110302
"ILMN_1761722",1.59377485962196
"ILMN_1761733",3.37776302462358
"ILMN_1761764",1.78971366206363
"ILMN_1761778",2.07862310746017
"ILMN_1761797",2.4809555808767
"ILMN_1761801",2.04449669394805
"ILMN_1761804",1.87979895768473
"ILMN_1761808",1.72035436277124
"ILMN_1761820",1.94455089957775
"ILMN_1761828",1.55014945618045
"ILMN_1761829",2.62422138914723
"ILMN_1761833",3.15969795626161
"ILMN_1761844",1.80037807781443
"ILMN_1761850",1.56140042562616
"ILMN_1761911",1.48325380662645
"ILMN_1761912",2.76776165438321
"ILMN_1761915",1.41578456392707
"ILMN_1761921",1.91232292062469
"ILMN_1761922",1.5830440494891
"ILMN_1761939",1.72592607541801
"ILMN_1761941",11.8648575103899
"ILMN_1761945",4.76000027741624
"ILMN_1761961",2.92786594631099
"ILMN_1761963",3.33690732815462
"ILMN_1761968",2.36642126105022
"ILMN_1761969",1.364135576926
"ILMN_1761981",2.2573358894776
"ILMN_1761996",1.64608631302768
"ILMN_1762002",1.61009840072776
"ILMN_1762003",1.54337398092949
"ILMN_1762046",1.63377681303366
"ILMN_1762071",1.90780300256316
"ILMN_1762080",1.92102969453815
"ILMN_1762095",1.64123149323102
"ILMN_1762103",2.07800700584482
"ILMN_1762115",1.58656695892983
"ILMN_1762134",2.15944357516315
"ILMN_1762167",2.2468803845253
"ILMN_1762207",3.14238861866088
"ILMN_1762224",2.57569409146484
"ILMN_1762225",1.86002730189665
"ILMN_1762255",3.07986803085637
"ILMN_1762262",2.41273893186117
"ILMN_1762275",1.91402772006885
"ILMN_1762281",1.57523482271907
"ILMN_1762294",3.88214413230325
"ILMN_1762308",2.4809361821572
"ILMN_1762312",1.59125995075603
"ILMN_1762316",1.52161622313624
"ILMN_1762407",1.71696525619267
"ILMN_1762426",1.72610967237783
"ILMN_1762436",3.16443540285947
"ILMN_1762466",2.81868978370985
"ILMN_1762508",6.61127783651059
"ILMN_1762529",1.67831898440703
"ILMN_1762531",1.91863507652604
"ILMN_1762549",1.72675840978593
"ILMN_1762594",3.90861470803811
"ILMN_1762608",2.57173051063683
"ILMN_1762615",1.65633244905778
"ILMN_1762629",1.48594138496535
"ILMN_1762639",2.20685807329473
"ILMN_1762666",2.35112600025198
"ILMN_1762678",2.48193723074445
"ILMN_1762712",2.53824050941505
"ILMN_1762713",5.07081891059972
"ILMN_1762725",2.32220010078563
"ILMN_1762747",1.8016662707734
"ILMN_1762764",10.9541392985002
"ILMN_1762766",1.34271605298477
"ILMN_1762787",1.67499296792561
"ILMN_1762801",2.60436238729068
"ILMN_1762808",1.7400155538935
"ILMN_1762825",2.2099361064024
"ILMN_1762835",3.03120861782357
"ILMN_1762861",3.499913115672
"ILMN_1762888",1.822485650736
"ILMN_1762899",9.91917848496125
"ILMN_1762957",2.04684307293289
"ILMN_1762972",2.43207708972739
"ILMN_1762990",1.64057846107048
"ILMN_1762993",1.61101680570669
"ILMN_1763000",4.8752047383154
"ILMN_1763007",1.56411271322213
"ILMN_1763036",1.93040635522573
"ILMN_1763080",2.05940863877913
"ILMN_1763091",1.65204109969453
"ILMN_1763104",1.55649682428873
"ILMN_1763129",2.0023594850979
"ILMN_1763144",2.98458151559871
"ILMN_1763147",1.91583924349882
"ILMN_1763198",3.0433261229164
"ILMN_1763200",2.09239465918027
"ILMN_1763207",3.8470694493726
"ILMN_1763208",1.64696862980386
"ILMN_1763228",2.24771074602747
"ILMN_1763260",2.88960388683219
"ILMN_1763264",1.71450789745086
"ILMN_1763265",1.83127614752396
"ILMN_1763310",1.32219246939004
"ILMN_1763326",1.46768783471678
"ILMN_1763328",2.39678231642158
"ILMN_1763347",1.92887208004087
"ILMN_1763364",2.84266310893694
"ILMN_1763365",1.69229197294016
"ILMN_1763386",2.87365480430463
"ILMN_1763404",1.26554952912923
"ILMN_1763408",1.3352641322279
"ILMN_1763409",1.62452095007329
"ILMN_1763436",2.57672236077674
"ILMN_1763447",5.49980008687867
"ILMN_1763452",2.85602735046248
"ILMN_1763455",4.71847171442875
"ILMN_1763460",2.07834870841739
"ILMN_1763461",1.68815505779481
"ILMN_1763467",2.00270165959089
"ILMN_1763487",4.35287442636629
"ILMN_1763523",2.36772126455747
"ILMN_1763529",1.52877455809372
"ILMN_1763539",2.00582855093257
"ILMN_1763540",1.55712051559743
"ILMN_1763560",1.76929176846666
"ILMN_1763568",2.54355937274503
"ILMN_1763605",1.99518870292293
"ILMN_1763609",4.80252162858354
"ILMN_1763627",2.06687135048278
"ILMN_1763628",1.59282071055551
"ILMN_1763634",1.46000677313183
"ILMN_1763637",1.51095435570942
"ILMN_1763640",2.12291711410626
"ILMN_1763641",2.5757573546047
"ILMN_1763654",1.53565302136527
"ILMN_1763663",1.87293427274626
"ILMN_1763670",1.42409211904172
"ILMN_1763688",2.20799770366517
"ILMN_1763694",2.43621734730968
"ILMN_1763723",1.66184971831379
"ILMN_1763730",1.67535712395445
"ILMN_1763739",1.60466900576729
"ILMN_1763763",1.99726911843164
"ILMN_1763828",2.32230987281938
"ILMN_1763837",3.95525144408525
"ILMN_1763842",2.01043395468283
"ILMN_1763852",1.71231050828366
"ILMN_1763875",1.82775426397121
"ILMN_1763882",1.94781097321403
"ILMN_1763884",1.79974159466459
"ILMN_1763887",3.27199788608902
"ILMN_1763907",1.81542437257261
"ILMN_1763916",2.47440011160714
"ILMN_1763989",1.49960778865163
"ILMN_1763997",1.78840179681396
"ILMN_1764043",1.65381394480158
"ILMN_1764082",2.27298269426535
"ILMN_1764087",1.93708124296379
"ILMN_1764090",1.93539809166276
"ILMN_1764091",1.40706009343745
"ILMN_1764096",2.62573150848042
"ILMN_1764158",1.53645395627092
"ILMN_1764163",2.25423359607581
"ILMN_1764165",1.83100272586275
"ILMN_1764166",1.5156898663516
"ILMN_1764168",1.90180983078853
"ILMN_1764177",1.94913971335459
"ILMN_1764186",1.52286859133448
"ILMN_1764207",1.66186568178516
"ILMN_1764228",4.68403509965308
"ILMN_1764230",1.72003564922214
"ILMN_1764239",1.78585052654202
"ILMN_1764297",1.60356081676754
"ILMN_1764320",1.39222283910115
"ILMN_1764321",1.86949423763881
"ILMN_1764323",1.82824741595275
"ILMN_1764329",1.60130474902895
"ILMN_1764361",1.85951107124742
"ILMN_1764362",2.28230278236439
"ILMN_1764380",1.6365248426666
"ILMN_1764383",2.94948791083763
"ILMN_1764396",2.05679900772145
"ILMN_1764398",1.43764137067631
"ILMN_1764410",2.2505003335557
"ILMN_1764414",1.69378127397433
"ILMN_1764415",1.38733952182301
"ILMN_1764431",1.62130954101045
"ILMN_1764489",1.83809375052768
"ILMN_1764494",1.91675714648345
"ILMN_1764500",2.17804067026691
"ILMN_1764503",1.69586176909844
"ILMN_1764522",1.91721618030609
"ILMN_1764549",1.40352156290913
"ILMN_1764557",1.53488116353317
"ILMN_1764571",1.66826858641751
"ILMN_1764573",25.3184773964165
"ILMN_1764577",1.71389629126708
"ILMN_1764596",1.91591053074337
"ILMN_1764609",1.5975241927757
"ILMN_1764617",1.26287348478089
"ILMN_1764619",1.66037180166822
"ILMN_1764628",1.67818791946309
"ILMN_1764704",1.74081574410358
"ILMN_1764709",4.99216322241047
"ILMN_1764721",1.53121466357749
"ILMN_1764729",1.5432203947609
"ILMN_1764764",2.03017737891429
"ILMN_1764769",2.09495234143747
"ILMN_1764770",4.08047829436644
